15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928,12.928
9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629,9.7629
15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185,15.185
15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375
15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484,15.484
11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85
14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491,14.491
13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12
14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018,14.018
13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027,13.027
12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891,12.891
15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217,15.217
13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239,13.239
14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653,14.653
15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302,15.302
13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039,13.039
14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521,14.521
15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271,15.271
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944,13.944
12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405,12.405
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712,9.0712
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648,9.2648
10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601,10.601
14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721,14.721
11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235,11.235
15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068,15.068
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383,10.383
15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143,15.143
14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441,14.441
12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06
15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658,15.658
14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759,14.759
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993,12.993
10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475,10.475
14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517,14.517
7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965,7.3965
14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596,14.596
11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42
13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716,13.716
10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896,10.896
14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308,14.308
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524,14.524
13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301,13.301
9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207,9.8207
10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912,10.912
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422,12.422
14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126
13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047,13.047
14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388,14.388
15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02,15.02
14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722,14.722
15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06,15.06
14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25
13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766,13.766
11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509,11.509
14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606,14.606
13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901,13.901
14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613,14.613
15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396,15.396
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765,15.765
13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067,13.067
13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338,13.338
10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906,10.906
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435,14.435
13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276,13.276
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119,11.119
12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833,12.833
15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128,15.128
13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161,13.161
15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032,15.032
12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127,12.127
13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993,13.993
14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621,14.621
15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587,15.587
14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138,14.138
15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159,15.159
13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668,13.668
8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088,8.9088
15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465,15.465
14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246,14.246
11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114,11.114
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81
8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853,8.4853
15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447,15.447
13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278,15.278
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69,13.69
13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524
13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991,13.991
12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988,12.988
11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236,11.236
13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918,13.918
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232,14.232
14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473
14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34
14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863,14.863
11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987,11.987
15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697,15.697
15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089,15.089
15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787,15.787
9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263,9.8263
13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592,13.592
14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213,14.213
