37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.711	-4.9544	-3.4011	1.6182	-12.723	38.724	-8.0156	0.5828	-0.66341	-11.638	41.432	-11.808	0.28417	-2.4673	-12.253	40.649	-14.828	5.105	-8.2088	-7.0414	40.79	-17.001	7.3009	-12.235	-1.8288
37.574	-4.9048	-3.2068	1.2663	-12.676	38.554	-7.7349	0.2639	-0.72983	-11.583	41.393	-11.695	-0.21453	-2.2242	-12.442	40.662	-14.996	4.9336	-8.1278	-7.2016	40.724	-17.215	7.313	-12.24	-1.8549
37.221	-4.4755	-3.0967	0.5798	-12.544	38.24	-7.0364	-0.66348	-0.64737	-11.646	41.341	-11.469	-1.3131	-1.681	-12.918	40.698	-15.447	4.5762	-7.911	-7.6026	40.321	-17.773	7.7772	-12.551	-1.5512
36.987	-3.8914	-3.4359	0.35358	-12.46	38.098	-6.5296	-1.305	-0.4996	-11.761	41.305	-11.283	-1.8443	-1.4735	-13.143	40.699	-15.828	4.579	-7.8832	-7.7873	39.907	-17.955	8.1396	-12.816	-1.162
36.912	-3.7247	-3.514	0.26683	-12.435	38.062	-6.3939	-1.5085	-0.42951	-11.824	41.288	-11.231	-1.9819	-1.4355	-13.202	40.703	-15.93	4.5497	-7.8611	-7.857	39.752	-18	8.2752	-12.929	-1.0009
36.589	-2.5501	-4.5457	0.25525	-12.398	38.061	-5.6437	-3.2174	0.54091	-12.479	41.476	-11.57	-2.6509	-0.87502	-13.907	40.637	-16.27	4.4214	-7.7463	-8.0759	39.091	-18.164	8.7969	-13.313	-0.38007
36.542	-2.2391	-4.9078	0.36529	-12.412	38.082	-5.463	-3.6189	0.79198	-12.627	41.518	-11.553	-2.8562	-0.70985	-14.053	40.635	-16.387	4.4712	-7.7386	-8.1166	39.007	-18.195	8.875	-13.35	-0.31721
36.466	-1.5992	-5.725	0.66379	-12.486	38.283	-5.3273	-4.6678	1.6697	-13.248	41.709	-12.15	-2.7371	-0.54945	-14.418	40.573	-16.599	4.6587	-7.8044	-8.1036	38.881	-18.256	8.993	-13.403	-0.24387
36.428	-1.1034	-6.4088	0.95297	-12.551	38.35	-5.1185	-5.1838	2.0163	-13.476	41.802	-12.251	-2.8881	-0.35998	-14.631	40.493	-16.685	4.7958	-7.8599	-8.037	38.839	-18.298	9.045	-13.402	-0.25008
