1,5.4926,1.9531,5.4686,2,0.68773,-0.48625,-0.32033,-1.0216,-0.41622,1.0643
2,6.8527,4.6458,6.6361,1,0.51319,-1.3963,0.25625,-0.67947,0.36829,-0.21597
3,8.2129,6.3228,6.6193,1,1.8108,-1.6979,-0.056641,1.0147,-0.95205,1.4598
4,9.573,6.3228,6.6193,1,1.8108,-1.6979,-0.056641,1.0147,-0.95205,1.4598
5,10.933,6.3228,6.6193,1,1.8108,-1.6979,-0.056641,1.0147,-0.95205,1.4598
6,12.293,6.3228,6.6193,1,1.8108,-1.6979,-0.056641,1.0147,-0.95205,1.4598
7,13.654,6.9746,10.467,1,-2.562,-4.7097,3.3281,4.3477,-2.5477,-0.158
8,15.014,9.9563,14.937,1,-3.5648,-4.567,2.2563,2.1663,1.9224,2.6048
9,16.374,9.9563,14.937,1,-3.5648,-4.567,2.2563,2.1663,1.9224,2.6048
10,17.734,11.532,14.526,1,-2.0899,-4.4551,1.7778,0.025465,1.343,2.3376
11,19.094,11.532,14.526,1,-2.0899,-4.4551,1.7778,0.025465,1.343,2.3376
12,20.454,11.532,14.526,1,-2.0899,-4.4551,1.7778,0.025465,1.343,2.3376
13,21.814,11.532,14.526,1,-2.0899,-4.4551,1.7778,0.025465,1.343,2.3376
14,23.175,12.011,21.965,1,3.9145,-1.2035,4.1816,-3.5914,-0.29339,-4.9114
15,24.535,12.011,21.965,1,3.9145,-1.2035,4.1816,-3.5914,-0.29339,-4.9114
16,25.895,14.399,25.343,1,4.1594,0.30379,4.4799,-0.36482,-0.21389,2.8744
17,27.255,14.399,25.343,1,4.1594,0.30379,4.4799,-0.36482,-0.21389,2.8744
18,28.615,14.399,25.343,1,4.1594,0.30379,4.4799,-0.36482,-0.21389,2.8744
19,29.975,14.399,25.343,1,4.1594,0.30379,4.4799,-0.36482,-0.21389,2.8744
20,31.336,14.399,25.343,1,4.1594,0.30379,4.4799,-0.36482,-0.21389,2.8744
