1,5.4926,2.0508,5.3927,2,-0.098898,0.60978,0.095104,0.18142,0.084043,-0.027834
2,6.8527,2.3761,6.5216,1,-1.3248,-2.0067,0.002033,1.5014,-1.1221,-1.9765
3,8.2129,3.3929,7.9629,1,0.94615,-1.0808,0.090174,0.78265,1.0812,-0.082245
4,9.573,4.5608,9.4859,2,1.3299,-1.2669,1.1002,0.16221,-0.33072,0.67867
5,10.933,4.8324,9.4759,1,-0.5175,-2.3984,0.14998,-2.4518,-2.2641,2.4373
6,12.293,9.2813,11.553,1,1.3422,-4.7019,0.71375,-1.3345,-4.0068,-0.2114
7,13.654,9.2813,11.553,2,1.3422,-4.7019,0.71375,-1.3345,-4.0068,-0.2114
8,15.014,9.2813,11.553,1,1.3422,-4.7019,0.71375,-1.3345,-4.0068,-0.2114
9,16.374,9.4944,13.272,1,1.0824,-4.4131,1.2146,-4.1537,-3.6086,-1.0486
10,17.734,9.4944,13.272,1,1.0824,-4.4131,1.2146,-4.1537,-3.6086,-1.0486
11,19.094,10.719,18.973,1,3.8153,-2.0821,-0.19712,-4.4681,1.7536,-0.88589
12,20.454,10.719,18.973,1,3.8153,-2.0821,-0.19712,-4.4681,1.7536,-0.88589
13,21.814,11.39,21.318,1,3.6078,-2.3276,3.7233,-2.5054,0.76479,4.8306
14,23.175,11.538,19.924,1,4.1079,0.99462,1.9836,-4.7265,1.701,-0.15964
15,24.535,11.754,24.527,1,3.3242,-1.2784,-0.21296,-4.8383,4.8786,-2.3427
16,25.895,12.344,25.582,1,4.2457,-4.417,-2.9984,-2.2632,4.1625,-4.3205
17,27.255,13.131,22.786,1,4.5818,0.36156,2.768,-1.4978,-0.28167,3.5121
18,28.615,13.151,28.304,1,3.0344,2.9664,3.9147,1.5134,3.8666,1.3266
19,29.975,13.714,28.768,1,4.2737,-3.5502,4.8972,-4.8166,4.8827,-4.503
20,31.336,13.714,28.768,1,4.2737,-3.5502,4.8972,-4.8166,4.8827,-4.503
