1,5.4926,1.8898,5.325,2,0.63371,-0.54994,0.52933,-0.89289,-0.68103,0.30121
2,6.8527,1.8898,5.325,2,0.63371,-0.54994,0.52933,-0.89289,-0.68103,0.30121
3,8.2129,3.5514,7.0837,2,-1.5445,-3.9513,0.57482,-0.11816,-3.4166,-0.93466
4,9.573,5.1144,9.4917,2,1.212,-1.2903,1.0191,-0.67761,-0.41492,-0.74624
5,10.933,5.1144,9.4917,1,1.212,-1.2903,1.0191,-0.67761,-0.41492,-0.74624
6,12.293,7.7145,11.28,1,0.03109,-2.4056,1.1768,-1.3437,-0.63374,1.1662
7,13.654,7.7145,11.28,1,0.03109,-2.4056,1.1768,-1.3437,-0.63374,1.1662
8,15.014,7.7145,11.28,1,0.03109,-2.4056,1.1768,-1.3437,-0.63374,1.1662
9,16.374,7.7145,11.28,1,0.03109,-2.4056,1.1768,-1.3437,-0.63374,1.1662
10,17.734,7.7145,11.28,1,0.03109,-2.4056,1.1768,-1.3437,-0.63374,1.1662
11,19.094,7.7145,11.28,1,0.03109,-2.4056,1.1768,-1.3437,-0.63374,1.1662
12,20.454,7.9571,18.788,2,1.4784,-1.7137,1.8196,-1.867,1.5646,-1.4402
13,21.814,7.9571,18.788,1,1.4784,-1.7137,1.8196,-1.867,1.5646,-1.4402
14,23.175,10.485,21.682,1,3.5191,-0.75199,0.95426,-4.0262,2.6889,3.4205
15,24.535,12.717,22.472,1,4.5379,-3.2484,3.9332,-3.2989,0.093811,-0.66011
16,25.895,12.717,22.472,1,4.5379,-3.2484,3.9332,-3.2989,0.093811,-0.66011
17,27.255,12.717,22.472,1,4.5379,-3.2484,3.9332,-3.2989,0.093811,-0.66011
18,28.615,14.631,23.694,1,4.5744,-0.49005,2.1359,-1.1957,-0.32735,-0.0037494
19,29.975,14.631,23.694,1,4.5744,-0.49005,2.1359,-1.1957,-0.32735,-0.0037494
20,31.336,14.631,23.694,1,4.5744,-0.49005,2.1359,-1.1957,-0.32735,-0.0037494
