1,5.4926,1.7333,5.4575,2,0.32764,-1.1693,0.61338,0.5671,-1.1364,0.41179
2,6.8527,3.1251,6.5084,1,-0.9159,-4.1754,-0.35861,-2.9224,-3.5714,-0.84497
3,8.2129,3.1251,6.5084,2,-0.9159,-4.1754,-0.35861,-2.9224,-3.5714,-0.84497
4,9.573,5.9546,8.7726,1,-1.1174,-4.2966,1.3604,-0.65609,-3.0521,-3.7176
5,10.933,7.0213,9.5641,1,1.437,-1.5116,0.54007,-0.81605,-1.056,0.86552
6,12.293,7.0213,9.5641,1,1.437,-1.5116,0.54007,-0.81605,-1.056,0.86552
7,13.654,7.0213,9.5641,1,1.437,-1.5116,0.54007,-0.81605,-1.056,0.86552
8,15.014,7.7274,13.761,1,2.4008,-3.703,0.73138,4.0276,-1.4999,-1.839
9,16.374,7.8913,16.321,1,4.8941,-2.2551,-0.5226,3.4487,-0.095045,-2.8741
10,17.734,8.9271,14.481,1,1.3328,-1.624,0.15382,0.18459,1.5915,0.1217
11,19.094,10.711,16.797,1,3.7491,-1.2827,-0.25812,-2.6884,0.85984,-0.55371
12,20.454,10.711,16.797,2,3.7491,-1.2827,-0.25812,-2.6884,0.85984,-0.55371
13,21.814,10.711,16.797,1,3.7491,-1.2827,-0.25812,-2.6884,0.85984,-0.55371
14,23.175,11.233,22.11,1,4.6646,-3.3828,1.4707,-4.2858,1.067,-2.9943
15,24.535,11.233,22.11,1,4.6646,-3.3828,1.4707,-4.2858,1.067,-2.9943
16,25.895,13.284,23.5,1,4.353,-3,4.4648,-1.1291,-0.52651,-0.30523
17,27.255,13.284,23.5,1,4.353,-3,4.4648,-1.1291,-0.52651,-0.30523
18,28.615,13.284,23.5,1,4.353,-3,4.4648,-1.1291,-0.52651,-0.30523
19,29.975,13.284,23.5,1,4.353,-3,4.4648,-1.1291,-0.52651,-0.30523
20,31.336,13.687,29.097,1,4.8488,2.0418,0.42403,-4.4809,4.7414,-2.545
