1,5.4926,2.5052,5.3029,2,1.1515,-0.80144,0.49121,-0.2576,-0.00029277,-0.70057
2,6.8527,3.444,5.7007,2,0.61517,-2.0827,0.028172,0.83372,-1.1398,0.67299
3,8.2129,5.9437,7.7689,1,1.0705,-1.1071,0.85943,-0.017233,-0.75861,0.28793
4,9.573,6.5001,7.9421,1,-0.63666,-3.522,0.75609,3.3482,-3.1853,2.7309
5,10.933,6.5001,7.9421,1,-0.63666,-3.522,0.75609,3.3482,-3.1853,2.7309
6,12.293,6.5001,7.9421,2,-0.63666,-3.522,0.75609,3.3482,-3.1853,2.7309
7,13.654,9.5191,9.3361,1,1.157,-1.5209,0.91179,-0.072292,-0.58071,0.0090853
8,15.014,10.336,12.33,1,0.80372,-2.6074,0.4541,-1.8704,-0.089797,-1.3737
9,16.374,10.336,12.33,1,0.80372,-2.6074,0.4541,-1.8704,-0.089797,-1.3737
10,17.734,10.336,12.33,1,0.80372,-2.6074,0.4541,-1.8704,-0.089797,-1.3737
11,19.094,10.336,12.33,2,0.80372,-2.6074,0.4541,-1.8704,-0.089797,-1.3737
12,20.454,10.396,14.142,1,1.7688,-1.6512,0.34555,-0.58696,0.81952,0.32753
13,21.814,10.396,14.142,1,1.7688,-1.6512,0.34555,-0.58696,0.81952,0.32753
14,23.175,11.284,22.052,1,4.2406,-2.2665,4.5026,0.16359,-1.0467,-0.89528
15,24.535,12.27,20.961,1,4.722,0.46508,2.0152,-3.1985,-0.81335,-3.5731
16,25.895,12.27,20.961,1,4.722,0.46508,2.0152,-3.1985,-0.81335,-3.5731
17,27.255,12.27,20.961,1,4.722,0.46508,2.0152,-3.1985,-0.81335,-3.5731
18,28.615,14.123,25.197,1,4.9154,1.0738,2.1627,-0.2521,-0.35744,-2.4103
19,29.975,14.123,25.197,1,4.9154,1.0738,2.1627,-0.2521,-0.35744,-2.4103
20,31.336,14.951,31.242,1,4.3176,3.4473,4.5126,-3.804,4.8588,0.90327
