1,5.4926,2.3051,5.4016,2,1.7241,-1.4434,-0.15652,1.3823,-1.1133,0.47511
2,6.8527,4.0406,6.1233,2,-0.37124,-2.9947,-0.087002,-0.1907,-0.29562,-0.12495
3,8.2129,4.0406,6.1233,2,-0.37124,-2.9947,-0.087002,-0.1907,-0.29562,-0.12495
4,9.573,4.0406,6.1233,1,-0.37124,-2.9947,-0.087002,-0.1907,-0.29562,-0.12495
5,10.933,6.3501,9.3907,1,-0.11975,-2.1518,1.0173,-0.27831,-1.3938,1.8963
6,12.293,7.7518,12.072,2,-3.1063,-4.63,2.5681,-1.7333,0.27633,-3.058
7,13.654,8.9935,12.484,1,-1.1933,-4.9671,2.2274,0.22282,-1.2918,3.1971
8,15.014,8.9935,12.484,1,-1.1933,-4.9671,2.2274,0.22282,-1.2918,3.1971
9,16.374,8.9935,12.484,1,-1.1933,-4.9671,2.2274,0.22282,-1.2918,3.1971
10,17.734,8.9935,12.484,1,-1.1933,-4.9671,2.2274,0.22282,-1.2918,3.1971
11,19.094,9.1997,11.987,1,2.1335,-4.0889,-1.251,-0.4579,-0.27252,-2.2384
12,20.454,11.417,20.429,1,4.2455,-1.1713,4.1131,-2.407,-1.7457,0.85108
13,21.814,11.528,20.838,2,4.2608,-0.62261,3.8491,-2.2212,-0.99081,3.7992
14,23.175,11.763,22.043,1,4.9641,-4.5641,4.8774,-2.8866,-1.741,-2.4433
15,24.535,11.763,22.043,1,4.9641,-4.5641,4.8774,-2.8866,-1.741,-2.4433
16,25.895,11.763,22.043,1,4.9641,-4.5641,4.8774,-2.8866,-1.741,-2.4433
17,27.255,11.763,22.043,1,4.9641,-4.5641,4.8774,-2.8866,-1.741,-2.4433
18,28.615,12.735,28.503,1,2.3392,-1.6972,4.2415,-2.5632,4.6989,3.135
19,29.975,13.929,29.094,1,4.8672,-1.5325,-0.86992,1.7516,1.9664,-1.8714
20,31.336,13.929,29.094,1,4.8672,-1.5325,-0.86992,1.7516,1.9664,-1.8714
