1,5.4926,2.3171,5.327,2,2.2741,-0.84291,0.086251,1.5395,-2.4102,0.78407
2,6.8527,2.5048,6.1574,2,0.97803,-0.38112,0.43316,-0.93749,-0.52151,0.80078
3,8.2129,2.6922,7.7678,2,1.3847,-0.39033,0.36351,-1.3861,0.22871,1.2184
4,9.573,6.7535,9.4816,2,-3.6226,-4.4587,2.1455,1.2546,-0.13947,-1.9642
5,10.933,7.9335,10.56,1,-3.8067,-4.9597,2.8235,2.719,-1.1438,2.5533
6,12.293,7.9335,10.56,2,-3.8067,-4.9597,2.8235,2.719,-1.1438,2.5533
7,13.654,7.9335,10.56,1,-3.8067,-4.9597,2.8235,2.719,-1.1438,2.5533
8,15.014,8.1653,11.607,1,0.95374,-4.6255,1.1959,-0.63744,-2.3327,-3.5686
9,16.374,8.1653,11.607,1,0.95374,-4.6255,1.1959,-0.63744,-2.3327,-3.5686
10,17.734,10.176,12.41,2,-2.4765,-4.5129,0.52998,0.16376,2.1037,-1.6058
11,19.094,10.176,12.41,1,-2.4765,-4.5129,0.52998,0.16376,2.1037,-1.6058
12,20.454,10.176,12.41,2,-2.4765,-4.5129,0.52998,0.16376,2.1037,-1.6058
13,21.814,12.547,13.13,1,1.3659,-4.2205,0.90695,-0.038897,-1.4256,-0.39963
14,23.175,12.547,13.13,1,1.3659,-4.2205,0.90695,-0.038897,-1.4256,-0.39963
15,24.535,12.547,13.13,1,1.3659,-4.2205,0.90695,-0.038897,-1.4256,-0.39963
16,25.895,12.547,13.13,1,1.3659,-4.2205,0.90695,-0.038897,-1.4256,-0.39963
17,27.255,12.955,25.761,1,4.8847,-4.3567,0.85747,-0.66141,0.62077,4.9494
18,28.615,12.955,25.761,1,4.8847,-4.3567,0.85747,-0.66141,0.62077,4.9494
19,29.975,13.33,29.183,1,3.9799,-1.7063,4.4512,1.5089,0.45291,-0.6206
20,31.336,13.744,25.807,1,4.8507,-0.82361,4.1754,-4.0582,1.7662,-4.8625
