1,5.4926,0.78184,5.3064,2,-2.9259,-2.3972,1.2244,1.9203,-0.69167,1.1787
2,6.8527,0.87536,5.4937,2,0.16606,-0.86458,0.81768,-0.21213,-0.21309,-0.40545
3,8.2129,3.8221,7.6193,2,1.2015,-1.1632,0.86311,-0.98852,-1.5737,0.012745
4,9.573,5.2472,8.9953,2,0.37637,-1.6191,0.9529,0.034679,0.53304,-1.1268
5,10.933,5.2472,8.9953,1,0.37637,-1.6191,0.9529,0.034679,0.53304,-1.1268
6,12.293,8.5921,12.097,1,1.4385,-2.0579,0.84114,-1.0044,-0.40353,0.93815
7,13.654,8.5921,12.097,1,1.4385,-2.0579,0.84114,-1.0044,-0.40353,0.93815
8,15.014,8.7842,13.864,1,2.5946,-2.7914,0.19775,-0.6713,-0.59439,0.71796
9,16.374,8.7842,13.864,1,2.5946,-2.7914,0.19775,-0.6713,-0.59439,0.71796
10,17.734,10.598,14.644,1,3.9427,-2.1039,-0.48332,-2.0696,0.79023,2.1008
11,19.094,10.598,14.644,1,3.9427,-2.1039,-0.48332,-2.0696,0.79023,2.1008
12,20.454,10.598,14.644,1,3.9427,-2.1039,-0.48332,-2.0696,0.79023,2.1008
13,21.814,10.598,14.644,1,3.9427,-2.1039,-0.48332,-2.0696,0.79023,2.1008
14,23.175,10.694,22.144,1,2.3452,1.4084,3.4177,-2.1388,1.2686,-1.7733
15,24.535,12.6,24.091,1,4.6845,-4.6886,2.4628,-2.3969,0.95924,4.5626
16,25.895,14.018,23.349,1,4.6901,0.71018,4.8566,-3.0866,0.10457,-1.5756
17,27.255,14.018,23.349,1,4.6901,0.71018,4.8566,-3.0866,0.10457,-1.5756
18,28.615,14.018,23.349,1,4.6901,0.71018,4.8566,-3.0866,0.10457,-1.5756
19,29.975,14.018,23.349,1,4.6901,0.71018,4.8566,-3.0866,0.10457,-1.5756
20,31.336,14.865,31.197,1,4.4975,1.2281,1.041,0.70333,3.8068,4.7868
