1,5.4926,1.9775,5.4824,2,-0.23196,0.16391,-0.33138,0.33805,0.15997,0.04612
2,6.8527,3.7401,6.5045,2,0.69394,-2.6512,-1.3991,0.62863,-2.2293,-3.504
3,8.2129,7.4171,8.1144,1,1.2684,-1.6651,0.71022,1.6875,-1.2313,0.12729
4,9.573,7.4171,8.1144,1,1.2684,-1.6651,0.71022,1.6875,-1.2313,0.12729
5,10.933,7.4171,8.1144,2,1.2684,-1.6651,0.71022,1.6875,-1.2313,0.12729
6,12.293,7.4171,8.1144,2,1.2684,-1.6651,0.71022,1.6875,-1.2313,0.12729
7,13.654,7.6189,10.144,1,1.376,-2.1286,-0.41091,-2.2164,0.36899,-1.3064
8,15.014,9.2922,9.5433,1,-0.284,-4.6975,0.79808,0.60518,-2.787,-1.0245
9,16.374,10.981,13.535,1,0.0082582,-4.4419,-0.58245,-2.4078,0.31918,-0.60879
10,17.734,12.605,13.852,1,-1.1372,-4.6154,1.1786,-1.209,0.90422,-1.4613
11,19.094,12.605,13.852,1,-1.1372,-4.6154,1.1786,-1.209,0.90422,-1.4613
12,20.454,12.605,13.852,1,-1.1372,-4.6154,1.1786,-1.209,0.90422,-1.4613
13,21.814,12.605,13.852,1,-1.1372,-4.6154,1.1786,-1.209,0.90422,-1.4613
14,23.175,12.605,13.852,2,-1.1372,-4.6154,1.1786,-1.209,0.90422,-1.4613
15,24.535,12.605,13.852,1,-1.1372,-4.6154,1.1786,-1.209,0.90422,-1.4613
16,25.895,12.605,13.852,1,-1.1372,-4.6154,1.1786,-1.209,0.90422,-1.4613
17,27.255,12.605,13.852,1,-1.1372,-4.6154,1.1786,-1.209,0.90422,-1.4613
18,28.615,13.629,27.982,1,4.3907,-4.4591,0.99433,1.7017,4.7531,4.7066
19,29.975,14.773,28.724,1,4.5759,-3.2661,-0.38609,1.0797,4.7094,2.548
20,31.336,14.773,28.724,1,4.5759,-3.2661,-0.38609,1.0797,4.7094,2.548
