1,5.4926,3.3839,5.1662,2,1.1877,-1.0927,0.48367,1.101,-0.49503,0.65463
2,6.8527,3.3839,5.1662,1,1.1877,-1.0927,0.48367,1.101,-0.49503,0.65463
3,8.2129,4.1144,7.0581,1,0.80474,-1.9307,-0.0081059,1.1447,-1.4524,-1.3167
4,9.573,7.1732,9.425,2,1.044,-3.1806,1.2583,3.0384,-4.5642,0.38022
5,10.933,7.1732,9.425,2,1.044,-3.1806,1.2583,3.0384,-4.5642,0.38022
6,12.293,7.4582,10.557,1,1.1575,-1.1842,0.6678,-0.081093,0.56654,0.6869
7,13.654,9.0422,10.17,1,-1.9118,-4.9132,2.4258,0.74817,-1.9631,-1.7339
8,15.014,9.0422,10.17,1,-1.9118,-4.9132,2.4258,0.74817,-1.9631,-1.7339
9,16.374,9.0422,10.17,1,-1.9118,-4.9132,2.4258,0.74817,-1.9631,-1.7339
10,17.734,9.0422,10.17,1,-1.9118,-4.9132,2.4258,0.74817,-1.9631,-1.7339
11,19.094,9.0422,10.17,1,-1.9118,-4.9132,2.4258,0.74817,-1.9631,-1.7339
12,20.454,11.444,19.839,1,4.7937,0.42906,2.39,-3.328,-1.4471,2.4481
13,21.814,11.444,19.839,1,4.7937,0.42906,2.39,-3.328,-1.4471,2.4481
14,23.175,11.444,19.839,1,4.7937,0.42906,2.39,-3.328,-1.4471,2.4481
15,24.535,11.444,19.839,1,4.7937,0.42906,2.39,-3.328,-1.4471,2.4481
16,25.895,11.444,19.839,1,4.7937,0.42906,2.39,-3.328,-1.4471,2.4481
17,27.255,12.725,23.413,1,3.9824,-2.6555,3.542,-3.2169,1.0109,-0.40128
18,28.615,12.725,23.413,1,3.9824,-2.6555,3.542,-3.2169,1.0109,-0.40128
19,29.975,13.225,28.734,1,2.6126,-1.3142,2.8666,-1.3979,3.6559,-1.7192
20,31.336,14.616,30.765,1,4.2293,3.7229,3.9369,-1.6177,1.5791,-0.079227
