1,5.4926,1.4981,5.4605,2,-0.04307,0.15909,0.15371,0.14509,0.27557,0.14455
2,6.8527,2.7012,5.7768,2,0.68217,-0.78385,0.46812,0.012912,0.32636,0.25607
3,8.2129,3.5268,6.7935,2,2.2039,-2.4179,-0.70128,2.5294,-2.4452,2.2571
4,9.573,8.1061,9.1773,2,-0.18046,-3.1908,1.2032,-0.26187,-2.0579,-0.36405
5,10.933,8.1061,9.1773,2,-0.18046,-3.1908,1.2032,-0.26187,-2.0579,-0.36405
6,12.293,8.1061,9.1773,1,-0.18046,-3.1908,1.2032,-0.26187,-2.0579,-0.36405
7,13.654,9.9769,13.316,1,0.12512,-3.6111,1.321,-1.6066,-0.4698,1.5701
8,15.014,9.9769,13.316,1,0.12512,-3.6111,1.321,-1.6066,-0.4698,1.5701
9,16.374,9.9769,13.316,1,0.12512,-3.6111,1.321,-1.6066,-0.4698,1.5701
10,17.734,10.409,14.826,1,1.7099,-1.7067,0.52183,1.2305,0.11824,0.77557
11,19.094,10.409,14.826,1,1.7099,-1.7067,0.52183,1.2305,0.11824,0.77557
12,20.454,12.631,16.174,2,1.032,-3.6722,0.93045,1.0585,0.78026,-0.55653
13,21.814,12.631,16.174,1,1.032,-3.6722,0.93045,1.0585,0.78026,-0.55653
14,23.175,12.631,16.174,1,1.032,-3.6722,0.93045,1.0585,0.78026,-0.55653
15,24.535,12.631,16.174,1,1.032,-3.6722,0.93045,1.0585,0.78026,-0.55653
16,25.895,13.281,21.986,1,4.2307,2.0453,4.2461,-2.6745,-0.58276,-2.319
17,27.255,13.281,21.986,1,4.2307,2.0453,4.2461,-2.6745,-0.58276,-2.319
18,28.615,13.281,21.986,1,4.2307,2.0453,4.2461,-2.6745,-0.58276,-2.319
19,29.975,14.123,29.724,1,2.3796,-1.098,4.2931,-0.16336,4.7737,-1.1157
20,31.336,14.125,29.515,1,3.0616,-0.56341,2.0642,-0.56298,2.428,-2.8275
